3.86103606	-67.4990997	-20.3176003	-38.3686714	-65.7783356	-57.4894905
3.90267777	-67.4990997	-22.0763912	-40.1411819	-66.1775436	-57.6275063
3.94431949	-67.4990997	-23.8163853	-41.9553299	-66.4468918	-57.7095871
3.9859612	-67.4990997	-25.5403595	-43.8192787	-66.6153793	-57.7436752
4.02760267	-67.4990997	-27.251585	-45.7401428	-66.7083588	-57.737133
4.06924438	-67.4990997	-28.9539719	-47.7228661	-66.7463608	-57.6965714
4.1108861	-67.4990997	-30.6521378	-49.7687454	-66.7450867	-57.627758
4.15252781	-67.4990997	-32.3514709	-51.8734589	-66.7160721	-57.5356064
4.19416952	-67.4990997	-34.0581551	-54.024704	-66.6675339	-57.4242439
4.23581123	-67.4990997	-35.7792053	-56.1997452	-66.605217	-57.297081
4.27745295	-67.4990997	-37.5223923	-58.3635254	-66.5330887	-57.1569061
4.31909466	-67.4990997	-39.2961311	-60.4683838	-66.4538574	-57.0059967
4.36073637	-67.4990997	-41.1092453	-62.456707	-66.3693771	-56.8461876
4.40237808	-67.4990997	-42.9705544	-64.2675858	-66.2809067	-56.6789589
4.44401979	-67.4990997	-44.8882828	-65.8470383	-66.1893158	-56.505497
4.48566151	-67.4990997	-46.8690567	-67.1593399	-66.0952148	-56.326767
4.52730322	-67.4990997	-48.916584	-68.1948242	-65.9990082	-56.1435318
4.56894493	-67.4990997	-51.029808	-68.9705734	-65.9009933	-55.9564209
4.61058664	-67.4990997	-53.2005577	-69.5235138	-65.801384	-55.7659302
4.65222836	-67.4990997	-55.4109116	-69.8997192	-65.700325	-55.5724564
4.69387007	-67.4990997	-57.630703	-70.144516	-65.5979385	-55.3763313
4.73551178	-67.4990997	-59.8161659	-70.2964783	-65.4943008	-55.1778183
4.77715349	-67.4990997	-61.9110565	-70.3852692	-65.3894806	-54.9771271
4.8187952	-67.4990997	-63.851696	-70.4321747	-65.2835236	-54.7744217
4.86043692	-67.4990997	-65.5764313	-70.4517441	-65.1764832	-54.5698357
4.90207863	-67.4990997	-67.0378723	-70.4535904	-65.0683823	-54.3634758
4.94372034	-67.4990997	-68.2136612	-70.4439392	-64.959259	-54.1554184
4.98536205	-67.4990997	-69.1107635	-70.4267807	-64.8491364	-53.9457245
5.02700377	-67.4990997	-69.7610931	-70.4046326	-64.7380371	-53.7344284
5.06864548	-67.4990997	-70.2108536	-70.379097	-64.6259842	-53.521553
5.11028719	-67.4990997	-70.5089645	-70.3512039	-64.5130005	-53.3071098
5.1519289	-67.4990997	-70.6988602	-70.3215942	-64.3991013	-53.0910873
5.19357061	-67.4990997	-70.8148193	-70.2906799	-64.2843018	-52.8734627
5.23521233	-67.4990997	-70.8817978	-70.2587433	-64.1686249	-52.6542091
5.27685404	-67.4990997	-70.9169617	-70.2259521	-64.0520859	-52.4332848
5.31849575	-67.4990997	-70.9316864	-70.1924286	-63.9347	-52.2106323
5.36013746	-67.4990997	-70.9333038	-70.1582489	-63.8164864	-51.9861908
5.40177917	-67.4990997	-70.9264984	-70.1234665	-63.6974564	-51.7598801
5.44342089	-67.4990997	-70.9142075	-70.0881195	-63.5776329	-51.5316124
5.4850626	-67.4990997	-70.8982849	-70.0522308	-63.4570274	-51.3012886
5.52670431	-67.4990997	-70.8799057	-70.0158157	-63.3356552	-51.0687981
5.56834602	-67.4990997	-70.8598099	-69.9788818	-63.2135353	-50.8340187
5.60998774	-67.4990997	-70.8384628	-69.9414444	-63.0906792	-50.596817
5.65162945	-67.4990997	-70.8161697	-69.903511	-62.9671059	-50.357048
5.69327116	-67.4990997	-70.7931213	-69.8650818	-62.8428307	-50.1145515
5.73491287	-67.4990997	-70.769455	-69.8261566	-62.7178688	-49.8691521
5.77655458	-67.4990997	-70.7452393	-69.7867432	-62.5922318	-49.6206589
5.8181963	-67.4990997	-70.7205429	-69.7468414	-62.4659386	-49.3688698
5.85983801	-67.4990997	-70.6953964	-69.7064514	-62.3390007	-49.1135674
5.90147972	-67.4990997	-70.6698303	-69.6655731	-62.2114372	-48.8545113
5.94312143	-67.4990997	-70.6438599	-69.6242142	-62.0832558	-48.5914459
5.98476315	-67.4990997	-70.6175003	-69.5823669	-61.9544716	-48.3240967
6.02640486	-67.4990997	-70.5907593	-69.5400391	-61.8250999	-48.0521698
6.06804657	-67.4990997	-70.5636368	-69.4972229	-61.6951523	-47.7753448
6.10968828	-67.4990997	-70.5361404	-69.4539261	-61.56464	-47.4932823
6.15132999	-67.4990997	-70.5082779	-69.4101486	-61.4335747	-47.205616
6.19297171	-67.4990997	-70.4800415	-69.3658829	-61.3019638	-46.911953
6.23461342	-67.4990997	-70.4514389	-69.3211365	-61.1698227	-46.6118736
6.27625513	-67.4990997	-70.4224701	-69.2759094	-61.037159	-46.304924
6.31789684	-67.4990997	-70.3931351	-69.2302017	-60.9039803	-45.9906235
6.35953856	-67.4990997	-70.3634262	-69.184021	-60.7702942	-45.6684532
6.40118027	-67.4990997	-70.3333511	-69.1373596	-60.6361084	-45.3378601
6.44282198	-67.4990997	-70.3029099	-69.0902176	-60.5014305	-44.9982529
6.48446369	-67.4990997	-70.2721024	-69.0426025	-60.3662643	-44.6490021
6.5261054	-67.4990997	-70.240921	-68.9945145	-60.2306137	-44.2894325
6.56774712	-67.4990997	-70.2093735	-68.9459534	-60.0944786	-43.9188271
6.60938883	-67.4990997	-70.1774597	-68.8969193	-59.9578629	-43.5364342
6.65103054	-67.4990997	-70.1451721	-68.8474197	-59.8207626	-43.141449
6.69267225	-67.4990997	-70.1125183	-68.7974548	-59.6831779	-42.7330208
6.73431396	-67.4990997	-70.0794983	-68.7470245	-59.5451088	-42.3102684
6.77595568	-67.4990997	-70.0461044	-68.6961288	-59.4065475	-41.8722649
6.81759739	-67.4990997	-70.0123444	-68.6447754	-59.2674904	-41.4180527
6.8592391	-67.4990997	-69.9782104	-68.5929642	-59.1279259	-40.9466438
6.90088081	-67.4990997	-69.9437103	-68.5406952	-58.9878464	-40.4570389
6.94252253	-67.4990997	-69.9088364	-68.4879761	-58.8472404	-39.9482346
6.98416424	-67.4990997	-69.8735962	-68.4348068	-58.7060928	-39.4192467
7.02580595	-67.4990997	-69.8379898	-68.3811874	-58.5643883	-38.8691368
7.06744766	-67.4990997	-69.8020096	-68.3271255	-58.4221077	-38.2970276
7.10908937	-67.4990997	-69.7656631	-68.2726288	-58.279232	-37.7021675
7.15073109	-67.4990997	-69.7289505	-68.2176971	-58.1357384	-37.0839577
7.1923728	-67.4990997	-69.6918716	-68.1623306	-57.9915962	-36.4420166
7.23401451	-67.4990997	-69.6544266	-68.1065369	-57.8467789	-35.7762527
7.27565622	-67.4990997	-69.6166229	-68.0503159	-57.7012558	-35.0869408
7.31729794	-67.4990997	-69.5784531	-67.9936752	-57.5549927	-34.3748055
7.35893965	-67.4990997	-69.539917	-67.9366226	-57.4079514	-33.64114
7.40058136	-67.4990997	-69.5010223	-67.879158	-57.2600861	-32.8878822
7.44222307	-67.4990997	-69.4617691	-67.8212814	-57.111351	-32.1177444
7.48386478	-67.4990997	-69.4221573	-67.7630081	-56.9617004	-31.3343124
7.5255065	-67.4990997	-69.3821945	-67.7043304	-56.8110771	-30.5421257
7.56714821	-67.4990997	-69.3418732	-67.6452637	-56.6594238	-29.7467461
7.60878992	-67.4990997	-69.3012009	-67.5858078	-56.5066757	-28.9547672
7.65043163	-67.4990997	-69.26017	-67.5259628	-56.3527641	-28.1738091
7.69207335	-67.4990997	-69.2187958	-67.465744	-56.1976128	-27.4124107
7.73371506	-67.4990997	-69.1770706	-67.4051437	-56.0411415	-26.6798782
7.77535677	-67.4990997	-69.1350021	-67.3441772	-55.8832664	-25.9860477
7.81699848	-67.4990997	-69.0925903	-67.2828522	-55.7238884	-25.3409786
7.85864019	-67.4990997	-69.0498352	-67.2211685	-55.5629082	-24.7545891
7.90028191	-67.4990997	-69.0067444	-67.1591263	-55.4002151	-24.2362766
7.94192362	-67.4990997	-68.9633179	-67.0967407	-55.2356911	-23.7944984
7.98356533	-67.4990997	-68.9195557	-67.0340118	-55.0692062	-23.4364223
8.02520657	-67.4990997	-68.8754654	-66.9709473	-54.9006195	-23.167614
8.0668478	-67.4990997	-68.8310471	-66.9075546	-54.7297821	-22.9918213
8.10848904	-67.4990997	-68.7863083	-66.8438339	-54.5565262	-22.9108658
8.15013027	-67.4990997	-68.7412415	-66.7798004	-54.3806763	-22.9246464
8.19177151	-67.4990997	-68.6958618	-66.7154465	-54.2020378	-23.0312634
8.23341274	-67.4990997	-68.6501617	-66.6507874	-54.020401	-23.2271957
8.27505398	-67.4990997	-68.6041489	-66.5858307	-53.8355408	-23.5075626
8.31669521	-67.4990997	-68.5578308	-66.5205765	-53.6472015	-23.8664169
8.35833645	-67.4990997	-68.5112076	-66.4550323	-53.4551125	-24.2970524
8.39997768	-67.4990997	-68.4642792	-66.3892059	-53.2589798	-24.7922955
8.44161892	-67.4990997	-68.4170532	-66.3231049	-53.0584717	-25.344759
8.48326015	-67.4990997	-68.3695297	-66.2567368	-52.8532333	-25.9470959
8.52490139	-67.4990997	-68.3217163	-66.1901016	-52.642868	-26.5921402
8.56654263	-67.4990997	-68.273613	-66.1232071	-52.4269447	-27.2730904
8.60818386	-67.4990997	-68.2252274	-66.0560608	-52.2049866	-27.9835873
8.6498251	-67.4990997	-68.1765594	-65.9886703	-51.9764633	-28.7177792
8.69146633	-67.4990997	-68.1276169	-65.9210358	-51.7407913	-29.4703712
8.73310757	-67.4990997	-68.0783997	-65.8531647	-51.4973183	-30.2366295
8.7747488	-67.4990997	-68.0289154	-65.7850723	-51.2453194	-31.0123596
8.81639004	-67.4990997	-67.9791641	-65.7167511	-50.9839859	-31.7938995
8.85803127	-67.4990997	-67.9291534	-65.6482162	-50.7124138	-32.5780754
8.89967251	-67.4990997	-67.8788834	-65.5794678	-50.4295883	-33.3621521
8.94131374	-67.4990997	-67.8283615	-65.5105133	-50.1343651	-34.143795
8.98295498	-67.4990997	-67.7775955	-65.4413605	-49.8254623	-34.9210167
9.02459621	-67.4990997	-67.7265854	-65.3720169	-49.5014229	-35.692112
9.06623745	-67.4990997	-67.6753387	-65.3024826	-49.1605949	-36.4556274
9.10787868	-67.4990997	-67.6238556	-65.2327652	-48.8010941	-37.2103004
9.14951992	-67.4990997	-67.5721436	-65.1628723	-48.4207802	-37.9550018
9.19116116	-67.4990997	-67.5202026	-65.0928116	-48.017189	-38.6887054
9.23280239	-67.4990997	-67.4680405	-65.022583	-47.5875015	-39.4104576
9.27444363	-67.4990997	-67.4156647	-64.9521942	-47.1284561	-40.1193047
9.31608486	-67.4990997	-67.3630753	-64.8816452	-46.6362877	-40.8143044
9.3577261	-67.4990997	-67.3102798	-64.8109436	-46.1066246	-41.4944649
9.39936733	-67.4990997	-67.2572784	-64.740097	-45.5343781	-42.1587524
9.44100857	-67.4990997	-67.2040787	-64.6691055	-44.9136047	-42.8060684
9.4826498	-67.4990997	-67.1506805	-64.5979767	-44.2373428	-43.4352455
9.52429104	-67.4990997	-67.0970993	-64.5267181	-43.4974251	-44.0450401
9.56593227	-67.4990997	-67.0433273	-64.4553299	-42.6842384	-44.6341629
9.60757351	-67.4990997	-66.9893799	-64.3838196	-41.7864609	-45.2012672
9.64921474	-67.4990997	-66.935257	-64.3121872	-40.7907562	-45.7450027
9.69085598	-67.4990997	-66.8809586	-64.2404404	-39.6814232	-46.264019
9.73249722	-67.4990997	-66.8264923	-64.1685791	-38.4400482	-46.757019
9.77413845	-67.4990997	-66.7718658	-64.0966034	-37.045166	-47.2227783
9.81577969	-67.4990997	-66.7170792	-64.0245285	-35.4720039	-47.6601982
9.85742092	-67.4990997	-66.6621399	-63.9523468	-33.6924706	-48.0683365
9.89906216	-67.4990997	-66.6070557	-63.8800659	-31.6755333	-48.4464417
9.94070339	-67.4990997	-66.5518265	-63.8076859	-29.3883877	-48.7939796
9.98234463	-67.4990997	-66.4964523	-63.7352142	-26.7988682	-49.1106682
10.0239859	-67.4990997	-66.4409485	-63.6626472	-23.8797512	-49.3964615
10.0656271	-67.4990997	-66.3853149	-63.5899925	-20.6157684	-49.6515846
10.1072683	-67.4990997	-66.3295517	-63.5172501	-17.0139008	-49.876503
10.1489096	-67.4990997	-66.2736664	-63.4444199	-13.116848	-50.0719147
10.1905508	-67.4990997	-66.217659	-63.3715057	-9.01769066	-50.2387352
10.232192	-67.4990997	-66.1615448	-63.2985077	-4.8704896	-50.3780556
10.2738333	-67.4990997	-66.1053162	-63.2254257	-0.887719393	-50.4911194
10.3154745	-67.4990997	-66.0489807	-63.1522636	2.68476605	-50.5792809
10.3571157	-67.4990997	-65.9925461	-63.0790215	5.61617422	-50.6439781
10.398757	-67.4990997	-65.9360123	-63.0056992	7.74668217	-50.6866913
10.4403982	-67.4990997	-65.8793869	-62.9322929	9.02288246	-50.7089195
10.4820395	-67.4990997	-65.82267	-62.8588066	9.49400711	-50.7121468
10.5236807	-67.4990997	-65.7658691	-62.7852402	9.27613449	-50.6978264
10.5653219	-67.4990997	-65.708992	-62.7115936	8.50899601	-50.6673508
10.6069632	-67.4990997	-65.6520309	-62.6378632	7.32523775	-50.6220551
10.6486044	-67.4990997	-65.5950012	-62.5640488	5.83652973	-50.5631943
10.6902456	-67.4990997	-65.5378952	-62.4901466	4.13120937	-50.4919357
10.7318869	-67.4990997	-65.4807281	-62.4161568	2.27707815	-50.4093666
10.7735281	-67.4990997	-65.4234924	-62.3420792	0.325476646	-50.3164787
10.8151693	-67.4990997	-65.3661957	-62.2679062	-1.68505359	-50.21418
10.8568106	-67.4990997	-65.3088455	-62.1936378	-3.72570729	-50.1032944
10.8984518	-67.4990997	-65.251442	-62.1192703	-5.7750845	-49.9845619
10.940093	-67.4990997	-65.193985	-62.0448036	-7.8174572	-49.8586502
10.9817343	-67.4990997	-65.1364822	-61.9702301	-9.84136868	-49.7261543
11.0233755	-67.4990997	-65.0789337	-61.895546	-11.8386202	-49.5876007
11.0650167	-67.4990997	-65.021347	-61.8207474	-13.8034954	-49.4434547
11.106658	-67.4990997	-64.9637146	-61.7458267	-15.7321663	-49.2941208
11.1482992	-67.4990997	-64.9060516	-61.6707802	-17.6222858	-49.1399651
11.1899405	-67.4990997	-64.8483505	-61.5956039	-19.472641	-48.9813004
11.2315817	-67.4990997	-64.7906189	-61.5202866	-21.2829704	-48.8183937
11.2732229	-67.4990997	-64.7328644	-61.4448242	-23.0538044	-48.6514778
11.3148642	-67.4990997	-64.6750793	-61.3692131	-24.7863865	-48.4807472
11.3565054	-67.4990997	-64.6172714	-61.2934418	-26.4825878	-48.3063736
11.3981466	-67.4990997	-64.5594406	-61.2175026	-28.1448803	-48.1284866
11.4397879	-67.4990997	-64.5015945	-61.1413841	-29.7763119	-47.9472008
11.4814291	-67.4990997	-64.4437256	-61.0650826	-31.3804417	-47.7626076
11.5230703	-67.4990997	-64.3858414	-60.9885826	-32.9613152	-47.5747757
11.5647116	-67.4990997	-64.3279495	-60.9118767	-34.523365	-47.3837509
11.6063528	-67.4990997	-64.2700424	-60.8349571	-36.0713234	-47.1895638
11.647994	-67.4990997	-64.2121201	-60.7578087	-37.6101189	-46.9922371
11.6896353	-67.4990997	-64.1541901	-60.6804161	-39.1446724	-46.7917671
11.7312765	-67.4990997	-64.0962524	-60.6027718	-40.6797142	-46.5881424
11.7729177	-67.4990997	-64.0383072	-60.5248566	-42.2195129	-46.3813477
11.814559	-67.4990997	-63.9803581	-60.4466629	-43.7675591	-46.1713486
11.8562002	-67.4990997	-63.9224052	-60.3681717	-45.3261566	-45.9581032
11.8978415	-67.4990997	-63.8644447	-60.2893639	-46.8959427	-45.7415619
11.9394827	-67.4990997	-63.8064804	-60.210228	-48.4753494	-45.5216675
11.9811239	-67.4990997	-63.7485161	-60.1307411	-50.060009	-45.2983551
12.0227652	-67.4990997	-63.6905479	-60.0508881	-51.642189	-45.0715561
12.0644064	-67.4990997	-63.6325798	-59.9706459	-53.2103653	-44.8411942
12.1060476	-67.4990997	-63.5746078	-59.8899956	-54.7490578	-44.607193
12.1476889	-67.4990997	-63.5166359	-59.808918	-56.2391357	-44.3694763
12.1893301	-67.4990997	-63.4586601	-59.7273827	-57.6587372	-44.1279602
12.2309713	-67.4990997	-63.4006844	-59.6453705	-58.9849167	-43.8825645
12.2726126	-67.4990997	-63.3427048	-59.5628548	-60.1959038	-43.6332092
12.3142538	-67.4990997	-63.2847252	-59.479805	-61.2736588	-43.379818
12.355895	-67.4990997	-63.2267418	-59.3961945	-62.2061691	-43.1223221
12.3975363	-67.4990997	-63.1687546	-59.3119926	-62.9889526	-42.8606529
12.4391775	-67.4990997	-63.1107635	-59.2271652	-63.625309	-42.5947571
12.4808187	-67.4990997	-63.0527649	-59.1416817	-64.1253052	-42.3245888
12.52246	-67.4990997	-62.9947624	-59.0555	-64.5038452	-42.0501175
12.5641012	-67.4990997	-62.9367523	-58.968586	-64.7783737	-41.771328
12.6057425	-67.4990997	-62.8787308	-58.8808975	-64.9667816	-41.4882278
12.6473837	-67.4990997	-62.8207016	-58.7923889	-65.0858383	-41.2008438
12.6890249	-67.4990997	-62.762661	-58.7030182	-65.1502914	-40.9092369
12.7306662	-67.4990997	-62.7046051	-58.6127357	-65.1724625	-40.6134949
12.7723074	-67.4990997	-62.646534	-58.5214882	-65.1622925	-40.3137436
12.8139486	-67.4990997	-62.5884438	-58.4292183	-65.1275711	-40.0101509
12.8555899	-67.4990997	-62.5303345	-58.3358688	-65.0742722	-39.7029266
12.8972311	-67.4990997	-62.4722023	-58.2413788	-65.0069122	-39.3923645
12.9388723	-67.4990997	-62.4140472	-58.1456795	-64.9288788	-39.0787506
12.9805136	-67.4990997	-62.3558617	-58.0486984	-64.8426743	-38.7624817
13.0221548	-67.4990997	-62.2976456	-57.9503593	-64.7501678	-38.4440155
13.063796	-67.4990997	-62.239399	-57.8505783	-64.6527328	-38.1238823
13.1054373	-67.4990997	-62.1811142	-57.7492714	-64.551384	-37.8026962
13.1470785	-67.4990997	-62.1227875	-57.6463432	-64.4468765	-37.4811592
13.1887197	-67.4990997	-62.0644188	-57.5416908	-64.3397751	-37.1600609
13.230361	-67.4990997	-62.0060005	-57.4352074	-64.2305069	-36.8402824
13.2720022	-67.4990997	-61.9475327	-57.3267708	-64.1193771	-36.5228043
13.3136435	-67.4990997	-61.8890076	-57.216259	-64.0066376	-36.2086906
13.3552847	-67.4990997	-61.8304214	-57.1035347	-63.8924789	-35.8991127
13.3969259	-67.4990997	-61.7717705	-56.9884491	-63.7770424	-35.5953293
13.4385672	-67.4990997	-61.7130508	-56.870842	-63.6604424	-35.2986832
13.4802084	-67.4990997	-61.6542549	-56.7505379	-63.542778	-35.0105972
13.5218496	-67.4990997	-61.5953789	-56.6273499	-63.4241219	-34.7325439
13.5634909	-67.4990997	-61.5364189	-56.5010719	-63.3045387	-34.4660683
13.6051321	-67.4990997	-61.4773674	-56.371479	-63.184082	-34.2127342
13.6467733	-67.4990997	-61.4182167	-56.238327	-63.0627975	-33.9741249
13.6884146	-67.4990997	-61.358963	-56.1013489	-62.9407272	-33.7518196
13.7300558	-67.4990997	-61.2995987	-55.960247	-62.8179054	-33.5473709
13.771697	-67.4990997	-61.2401161	-55.8147011	-62.6943665	-33.3622742
13.8133383	-67.4990997	-61.1805077	-55.6643562	-62.570137	-33.197937
13.8549795	-67.4990997	-61.1207657	-55.5088196	-62.4452477	-33.0556831
13.8966208	-67.4990997	-61.0608864	-55.3476601	-62.3197212	-32.9366913
13.938262	-67.4990997	-61.0008583	-55.1803932	-62.1935806	-32.8419952
13.9799032	-67.4990997	-60.9406738	-55.006485	-62.0668526	-32.7724686
14.0215445	-67.4990997	-60.8803215	-54.8253441	-61.9395561	-32.7287941
14.0631857	-67.4990997	-60.8197937	-54.6362991	-61.8117104	-32.7114639
14.1048269	-67.4990997	-60.7590828	-54.4386101	-61.6833382	-32.7207565
14.1464682	-67.4990997	-60.6981735	-54.2314377	-61.5544548	-32.7567558
14.1881094	-67.4990997	-60.6370583	-54.0138359	-61.4250755	-32.8193321
14.2297506	-67.4990997	-60.5757294	-53.7847404	-61.2952194	-32.9081573
14.2713919	-67.4990997	-60.5141716	-53.542942	-61.1649017	-33.0227165
14.3130331	-67.4990997	-60.4523697	-53.287056	-61.0341377	-33.1623116
14.3546743	-67.4990997	-60.390316	-53.0155106	-60.9029388	-33.326088
14.3963156	-67.4990997	-60.3279953	-52.7264938	-60.7713242	-33.5130424
14.4379568	-67.4990997	-60.2653961	-52.417923	-60.6393013	-33.7220535
14.479598	-67.4990997	-60.2024994	-52.0873795	-60.5068817	-33.9518929
